DocID,PageNum,NumChildren,ContainsTOCPhrase,ContainsContentsWord,ContainsListOf,PrevPageTOC,TOCPage,TagMethod
68876,1,11,0,0,0,0,0,auto
68876,2,27,1,1,1,0,1,auto
68876,3,37,0,0,0,1,0,auto
68876,4,36,0,0,0,0,0,auto
68876,5,51,0,0,0,0,0,auto
68876,6,50,0,0,0,0,0,auto
68876,7,41,0,0,0,0,0,auto
68876,8,42,0,0,0,0,0,auto
68876,9,7,0,0,0,0,0,auto
68876,10,38,0,1,0,0,0,manual
68876,11,42,0,0,0,1,0,manual
68876,12,36,0,0,0,0,0,auto
69189,1,15,0,0,0,0,0,auto
69419,1,14,0,0,0,0,0,auto
69419,2,31,1,1,1,0,1,auto
69419,3,26,0,0,0,1,0,auto
69419,4,31,0,0,0,0,0,auto
69419,5,32,0,0,0,0,0,auto
69419,6,62,0,0,0,0,0,auto
69419,7,56,0,0,0,0,0,auto
69419,8,60,0,0,0,0,0,auto
69419,9,60,0,0,0,0,0,auto
69419,10,60,0,0,0,0,0,auto
69419,11,60,0,0,0,0,0,auto
69419,12,35,0,0,0,0,0,auto
69419,13,31,0,0,0,0,0,auto
69419,14,5,0,0,0,0,0,auto
69419,15,17,0,0,0,0,0,auto
69419,16,49,0,0,0,0,0,auto
69630,1,12,0,0,0,0,0,auto
69630,2,10,0,0,0,0,0,auto
69630,3,28,0,1,0,0,1,auto
69630,4,11,0,0,1,1,2,auto
69630,5,39,0,0,0,0,0,auto
69630,6,21,0,0,0,0,0,auto
69630,7,65,0,0,0,0,0,auto
69630,8,48,0,0,0,0,0,auto
69630,9,35,0,0,0,0,0,auto
69630,10,33,0,0,1,0,0,manual
69630,11,34,0,0,0,0,0,auto
69630,12,34,0,0,0,0,0,auto
69630,13,33,0,0,0,0,0,auto
69630,14,30,0,0,0,0,0,auto
69630,15,23,0,0,0,0,0,auto
69630,16,13,0,0,0,0,0,auto
69630,17,12,0,0,0,0,0,auto
69630,18,22,0,0,0,0,0,auto
70158,1,22,0,0,0,0,0,auto
70158,2,28,0,0,0,0,0,auto
70158,3,32,0,0,0,0,0,auto
70158,4,17,0,1,0,0,1,manual
70158,5,38,0,0,0,1,0,auto
70158,6,36,0,0,0,0,0,auto
70158,7,34,0,0,0,0,0,auto
70158,8,25,0,0,0,0,0,auto
70158,9,16,0,0,0,0,0,auto
70562,1,12,0,0,0,0,0,auto
70562,2,16,1,1,0,0,1,auto
70562,3,10,0,0,1,1,2,auto
70562,4,32,0,0,0,0,0,auto
70562,5,4,0,0,0,0,0,auto
70562,6,3,0,0,0,0,0,auto
70562,7,29,0,0,0,0,0,auto
70562,8,30,0,0,0,0,0,auto
70562,9,28,0,0,0,0,0,auto
70562,10,56,0,0,0,0,0,auto
70562,11,10,0,0,0,0,0,auto
70562,12,4,0,0,0,0,0,auto
70562,13,29,0,0,0,0,0,auto
70562,14,34,0,0,0,0,0,auto
70562,15,16,0,1,0,0,0,manual
71225,1,19,0,0,0,0,0,auto
71225,2,19,0,0,0,0,0,auto
71225,3,20,1,1,1,0,1,auto
71225,4,25,0,0,0,1,0,auto
71225,5,60,0,0,0,0,0,auto
71225,6,34,0,0,0,0,0,auto
71225,7,41,0,0,0,0,0,auto
71225,8,57,0,0,0,0,0,auto
71225,9,2,0,0,0,0,0,auto
72087,1,18,0,0,0,0,0,auto
72087,2,7,0,0,0,0,0,auto
72087,3,12,1,1,1,0,1,auto
72087,4,34,0,0,0,1,0,auto
72087,5,48,0,0,0,0,0,auto
72087,6,7,0,0,0,0,0,auto
72200,1,5,0,0,0,0,0,auto
72555,1,11,0,0,0,0,0,auto
72555,2,22,1,1,0,0,1,auto
72555,3,29,0,0,0,1,0,auto
72555,4,36,0,0,0,0,0,auto
72555,5,39,0,0,0,0,0,auto
72555,6,39,0,0,0,0,0,auto
72555,7,19,0,0,0,0,0,auto
72555,8,33,0,0,0,0,0,auto
72555,9,38,0,0,0,0,0,auto
72555,10,40,0,0,0,0,0,auto
72555,11,27,0,0,0,0,0,auto
72764,1,17,0,0,0,0,0,auto
72764,2,30,1,1,1,0,1,auto
72764,3,27,0,0,0,1,0,auto
72764,4,12,0,0,0,0,0,auto
72764,5,18,0,0,0,0,0,auto
72764,6,13,0,0,0,0,0,auto
72764,7,39,0,0,0,0,0,auto
72764,8,43,0,0,0,0,0,auto
72764,9,49,0,0,0,0,0,auto
72764,10,37,0,0,0,0,0,auto
72764,11,36,0,0,0,0,0,auto
72764,12,26,0,0,0,0,0,auto
72764,13,23,0,0,0,0,0,auto
72764,14,24,0,0,0,0,0,auto
72764,15,23,0,0,0,0,0,auto
72764,16,23,0,0,0,0,0,auto
72764,17,24,0,0,0,0,0,auto
72764,18,28,0,0,0,0,0,auto
72764,19,37,0,0,0,0,0,auto
72764,20,38,0,0,0,0,0,auto
72764,21,30,0,0,0,0,0,auto
72867,1,20,0,0,0,0,0,auto
72867,2,19,0,0,0,0,0,auto
72867,3,6,0,0,1,0,2,auto
72867,4,28,0,0,0,1,0,manual
72867,5,26,0,0,0,0,0,auto
72867,6,33,0,0,0,0,0,auto
72867,7,29,0,0,0,0,0,auto
72867,8,23,0,0,0,0,0,auto
72867,9,36,0,0,0,0,0,auto
72867,10,39,0,0,0,0,0,auto
72867,11,33,0,0,0,0,0,auto
72867,12,41,0,0,0,0,0,auto
72867,13,34,0,0,0,0,0,auto
72867,14,10,0,0,0,0,0,auto
72867,15,20,0,0,0,0,0,auto
73999,1,15,0,0,0,0,0,auto
74718,1,15,0,0,0,0,0,legacy
74718,2,13,0,0,0,0,0,legacy
74718,3,26,1,1,1,0,1,legacy
74718,4,34,0,0,0,1,0,legacy
74718,5,51,0,0,0,0,0,legacy
74718,6,50,0,0,0,0,0,legacy
74718,7,62,0,0,0,0,0,legacy
74718,8,40,0,0,0,0,0,legacy
74718,9,39,0,0,0,0,0,legacy
74718,10,14,0,0,0,0,0,legacy
74718,11,33,0,0,0,0,0,legacy
74718,12,45,0,0,0,0,0,legacy
74718,13,1,0,0,0,0,0,legacy
74718,14,1,0,0,0,0,0,legacy
74760,1,12,0,0,0,0,0,auto
74760,2,7,1,1,0,0,1,auto
74760,3,14,0,0,0,1,0,auto
75015,1,18,0,0,0,0,0,auto
75015,2,20,1,1,0,0,1,auto
75015,3,29,0,0,0,1,0,auto
75015,4,24,0,0,0,0,0,auto
75015,5,45,0,0,0,0,0,auto
75015,6,20,0,0,0,0,0,auto
75015,7,48,0,0,0,0,0,auto
75015,8,35,0,0,0,0,0,auto
75015,9,45,0,0,0,0,0,auto
75015,10,31,0,0,0,0,0,auto
75015,11,5,0,0,0,0,0,auto
75015,12,30,0,0,0,0,0,auto
75015,13,2,0,0,0,0,0,auto
75082,1,18,0,0,0,0,0,auto
75082,2,18,1,1,0,0,1,auto
75082,3,24,0,0,0,1,0,auto
75082,4,20,0,0,0,0,0,auto
75082,5,45,0,0,0,0,0,auto
75082,6,19,0,0,0,0,0,auto
75082,7,24,0,0,0,0,0,auto
75082,8,27,0,0,0,0,0,auto
75082,9,34,0,0,0,0,0,auto
75082,10,10,0,0,0,0,0,auto
75082,11,14,0,0,0,0,0,auto
75275,1,13,0,0,0,0,0,auto
75275,2,17,0,0,0,0,0,auto
75275,3,16,0,0,0,0,0,auto
75275,4,31,0,0,0,0,0,auto
75275,5,30,0,0,0,0,0,auto
75275,6,29,0,0,0,0,0,auto
75275,7,52,0,0,0,0,0,auto
75275,8,52,0,0,0,0,0,auto
75275,9,35,0,0,0,0,0,auto
75275,10,30,0,0,0,0,0,auto
75275,11,12,0,0,0,0,0,auto
75275,12,21,0,0,0,0,0,auto
75275,13,38,0,0,0,0,0,auto
75275,14,3,0,0,0,0,0,auto
75738,1,7,0,0,0,0,0,auto
75738,2,16,0,1,1,0,1,manual
75738,3,32,0,0,0,1,0,auto
75738,4,8,0,0,0,0,0,auto
75738,5,21,0,0,0,0,0,auto
75738,6,31,0,0,0,0,0,auto
75738,7,45,0,0,0,0,0,auto
75738,8,24,0,0,0,0,0,auto
75738,9,47,0,0,0,0,0,auto
75738,10,28,0,0,0,0,0,auto
75738,11,6,0,0,0,0,0,auto
75738,12,51,0,0,0,0,0,auto
75738,13,78,0,0,0,0,0,auto
75738,14,49,0,0,0,0,0,auto
75738,15,42,0,0,0,0,0,auto
76605,1,11,0,0,0,0,0,auto
76605,2,30,0,1,0,0,1,auto
76605,3,40,0,0,0,1,0,auto
76605,4,28,0,0,0,0,0,auto
76605,5,28,0,0,0,0,0,auto
76605,6,42,0,0,0,0,0,auto
76605,7,36,0,0,0,0,0,auto
76605,8,33,0,0,0,0,0,auto
76605,9,32,0,0,0,0,0,auto
76605,10,33,0,0,0,0,0,auto
76605,11,41,0,0,0,0,0,auto
76605,12,34,0,0,0,0,0,auto
76605,13,36,0,0,0,0,0,auto
76605,14,36,0,0,0,0,0,auto
76605,15,36,0,0,0,0,0,auto
76605,16,36,0,0,0,0,0,auto
76605,17,6,0,0,0,0,0,auto
76605,18,27,0,0,0,0,0,auto
76890,1,19,0,0,0,0,0,auto
76890,2,11,1,1,0,0,1,auto
76890,3,37,0,0,0,1,0,auto
76890,4,27,0,0,0,0,0,auto
76890,5,28,0,0,0,0,0,auto
76890,6,40,0,0,0,0,0,auto
76890,7,43,0,0,0,0,0,auto
76890,8,9,0,0,0,0,0,auto
76890,9,13,0,0,0,0,0,auto
77000,1,7,0,0,0,0,0,auto
77000,2,27,1,1,1,0,1,auto
77000,3,29,0,0,0,1,0,auto
77000,4,17,0,0,0,0,0,auto
77000,5,6,0,0,0,0,0,auto
77000,6,36,0,0,0,0,0,auto
77000,7,38,0,0,0,0,0,auto
77000,8,56,0,0,0,0,0,auto
77000,9,31,0,0,0,0,0,auto
77000,10,25,0,0,0,0,0,auto
77000,11,29,0,0,0,0,0,auto
77000,12,37,0,0,0,0,0,auto
77000,13,39,0,0,0,0,0,auto
77000,14,45,0,0,0,0,0,auto
77000,15,33,0,0,0,0,0,auto
77000,16,31,0,0,0,0,0,auto
77000,17,11,0,0,0,0,0,auto
77000,18,20,0,0,0,0,0,auto
77000,19,6,0,0,0,0,0,auto
77000,20,30,0,0,0,0,0,auto
77000,21,36,0,0,0,0,0,auto
77000,22,6,0,0,0,0,0,auto
77000,23,62,0,0,0,0,0,auto
77000,24,22,0,0,0,0,0,auto
77000,25,6,0,0,0,0,0,auto
77000,26,64,0,0,0,0,0,auto
77000,27,64,0,0,0,0,0,auto
77000,28,64,0,0,0,0,0,auto
77000,29,64,0,0,0,0,0,auto
77000,30,64,0,0,0,0,0,auto
77000,31,64,0,0,0,0,0,auto
77000,32,64,0,0,0,0,0,auto
77000,33,64,0,0,0,0,0,auto
77000,34,64,0,0,0,0,0,auto
77000,35,64,0,0,0,0,0,auto
77000,36,64,0,0,0,0,0,auto
77000,37,64,0,0,0,0,0,auto
77000,38,64,0,0,0,0,0,auto
77000,39,64,0,0,0,0,0,auto
77000,40,64,0,0,0,0,0,auto
77000,41,64,0,0,0,0,0,auto
77000,42,64,0,0,0,0,0,auto
77000,43,64,0,0,0,0,0,auto
77000,44,64,0,0,0,0,0,auto
77000,45,64,0,0,0,0,0,auto
77000,46,64,0,0,0,0,0,auto
77000,47,64,0,0,0,0,0,auto
77000,48,64,0,0,0,0,0,auto
77000,49,64,0,0,0,0,0,auto
77000,50,64,0,0,0,0,0,auto
77000,51,64,0,0,0,0,0,auto
77000,52,64,0,0,0,0,0,auto
77000,53,64,0,0,0,0,0,auto
77000,54,64,0,0,0,0,0,auto
77000,55,64,0,0,0,0,0,auto
77000,56,64,0,0,0,0,0,auto
77000,57,64,0,0,0,0,0,auto
77000,58,64,0,0,0,0,0,auto
77000,59,64,0,0,0,0,0,auto
77000,60,64,0,0,0,0,0,auto
77000,61,64,0,0,0,0,0,auto
77000,62,64,0,0,0,0,0,auto
77000,63,64,0,0,0,0,0,auto
77000,64,64,0,0,0,0,0,auto
77000,65,58,0,0,0,0,0,auto
77347,1,15,0,0,0,0,0,auto
77347,2,22,0,0,0,0,0,auto
77347,3,16,1,1,0,0,1,auto
77347,4,13,0,0,1,1,2,auto
77347,5,34,0,0,0,0,0,auto
77347,6,20,0,0,0,0,0,auto
77347,7,60,0,0,0,0,0,auto
77347,8,37,0,0,0,0,0,auto
77347,9,49,0,0,0,0,0,auto
77347,10,20,0,0,0,0,0,auto
77347,11,21,0,0,0,0,0,auto
77347,12,43,0,1,0,0,0,manual
77347,13,33,0,0,0,1,0,manual
77347,14,38,0,0,0,0,0,auto
77347,15,31,0,0,0,0,0,auto
77347,16,19,0,0,0,0,0,auto
77347,17,29,0,0,0,0,0,auto
78806,1,5,0,0,0,0,0,auto
78806,2,18,0,1,0,0,1,auto
78806,3,38,0,0,0,1,0,auto
78806,4,42,0,0,0,0,0,auto
78806,5,36,0,0,0,0,0,auto
78806,6,36,0,0,0,0,0,auto
78806,7,46,0,0,0,0,0,auto
78806,8,16,0,0,0,0,0,auto
78806,9,32,0,0,0,0,0,auto
78806,10,51,0,0,0,0,0,auto
78806,11,47,0,0,0,0,0,auto
78806,12,33,0,0,0,0,0,auto
78806,13,46,0,0,0,0,0,auto
79361,1,13,0,0,0,0,0,auto
79361,2,21,0,0,0,0,0,auto
79361,3,35,0,1,0,0,1,auto
79361,4,9,0,0,0,1,0,auto
79361,5,38,0,0,0,0,0,auto
79361,6,49,0,0,0,0,0,auto
79361,7,22,0,0,0,0,0,auto
79361,8,32,0,0,0,0,0,auto
79361,9,51,0,0,0,0,0,auto
79361,10,44,0,0,0,0,0,auto
79361,11,35,0,0,0,0,0,auto
79361,12,46,0,0,0,0,0,auto
79361,13,29,0,0,0,0,0,auto
79361,14,35,0,0,0,0,0,auto
79361,15,16,0,0,0,0,0,auto
79548,1,16,0,0,0,0,0,auto
79548,2,44,0,0,0,0,0,auto
79548,3,51,0,0,0,0,0,auto
79548,4,1,0,0,0,0,0,auto
80507,1,18,0,0,0,0,0,auto
80507,2,27,1,1,0,0,1,auto
80507,3,39,0,0,0,1,0,auto
80507,4,44,0,0,0,0,0,auto
80507,5,37,0,0,0,0,0,auto
80507,6,21,0,0,0,0,0,auto
80507,7,7,0,0,0,0,0,auto
80507,8,19,0,0,0,0,0,auto
80507,9,36,0,0,0,0,0,auto
80507,10,53,0,0,0,0,0,auto
80507,11,18,0,0,0,0,0,auto
80507,12,20,0,0,0,0,0,auto
80507,13,31,0,0,0,0,0,auto
81317,1,21,0,0,0,0,0,auto
81317,2,14,0,0,0,0,0,auto
81317,3,12,1,1,1,0,1,auto
81317,4,27,0,0,0,1,0,auto
81317,5,59,0,0,0,0,0,auto
81317,6,39,0,0,0,0,0,auto
81509,1,13,0,0,0,0,0,auto
81509,2,24,1,1,0,0,1,auto
81509,3,30,0,0,1,1,0,manual
81509,4,33,0,0,0,0,0,auto
81509,5,31,0,0,0,0,0,auto
81509,6,37,0,0,0,0,0,auto
81509,7,30,0,0,0,0,0,auto
81509,8,26,0,0,0,0,0,auto
81509,9,29,0,0,0,0,0,auto
81509,10,30,0,0,0,0,0,auto
81509,11,22,0,0,0,0,0,auto
81509,12,53,0,0,0,0,0,auto
82103,1,13,0,0,0,0,0,auto
82103,2,28,0,0,0,0,0,auto
82103,3,39,1,1,1,0,1,auto
82103,4,46,0,0,1,1,0,manual
82103,5,44,0,0,0,0,0,auto
82103,6,27,0,0,0,0,0,auto
82103,7,14,0,0,0,0,0,auto
82172,1,5,0,0,0,0,0,auto
84696,1,9,0,0,0,0,0,auto
91779,1,13,0,0,0,0,0,auto
91779,2,16,1,1,0,0,1,auto
91779,3,33,0,0,0,1,0,auto
91779,4,30,0,0,1,0,0,manual
91779,5,11,0,0,0,0,0,auto
91779,6,23,0,0,0,0,0,auto
92536,1,13,0,0,0,0,0,auto
92536,2,25,0,1,0,0,1,auto
92536,3,35,0,0,0,1,0,auto
92536,4,38,0,0,0,0,0,auto
92536,5,35,0,0,0,0,0,auto
92536,6,37,0,0,0,0,0,auto
92536,7,42,0,0,0,0,0,auto
92536,8,39,0,0,0,0,0,auto
92536,9,37,0,0,0,0,0,auto
92536,10,14,0,0,0,0,0,auto
92734,1,14,0,0,0,0,0,auto
92734,2,17,0,1,1,0,1,manual
92734,3,34,0,0,0,1,0,auto
92734,4,20,0,0,0,0,0,auto
92734,5,38,0,0,0,0,0,auto
92734,6,31,0,0,0,0,0,auto
92734,7,32,0,0,0,0,0,auto
92734,8,23,0,0,0,0,0,auto
93330,1,9,0,0,0,0,0,auto
95183,1,22,0,0,0,0,0,auto
95183,2,20,0,0,0,0,0,auto
95183,3,31,0,1,0,0,1,auto
95183,4,48,0,0,0,1,0,auto
95183,5,30,0,0,0,0,0,auto
95183,6,39,0,0,0,0,0,auto
95183,7,13,0,0,0,0,0,auto
95183,8,31,0,0,0,0,0,auto
95183,9,26,0,0,0,0,0,auto
95183,10,69,0,0,0,0,0,auto
95183,11,36,0,0,0,0,0,auto
95183,12,15,0,0,0,0,0,auto
95183,13,57,0,0,0,0,0,auto
95183,14,33,0,0,0,0,0,auto
95183,15,36,0,0,0,0,0,auto
95183,16,49,0,0,0,0,0,auto
95183,17,42,0,0,0,0,0,auto
95183,18,26,0,0,0,0,0,auto
95183,19,15,0,0,0,0,0,auto
95183,20,33,0,0,0,0,0,auto
99816,1,16,0,0,0,0,0,auto
99816,2,17,0,0,0,0,0,auto
99816,3,20,0,0,0,0,0,auto
99816,4,25,0,0,0,0,0,auto
99816,5,21,0,0,0,0,0,auto
99816,6,50,0,0,0,0,0,auto
99816,7,29,0,0,0,0,0,auto
99816,8,39,0,0,0,0,0,auto
99816,9,44,0,0,0,0,0,auto
99816,10,29,0,0,0,0,0,auto
99816,11,43,0,0,0,0,0,auto
99816,12,29,0,0,0,0,0,auto
99816,13,39,0,0,0,0,0,auto
99816,14,42,0,0,0,0,0,auto
99816,15,35,0,0,0,0,0,auto
99816,16,27,0,0,0,0,0,auto
99816,17,24,0,0,0,0,0,auto
99816,18,12,0,0,0,0,0,auto
99816,19,39,0,0,0,0,0,auto
