DocID,PageNum,MedConfidence,AvgConfidence,RangeConfidence,IQRConfidence,MedLineLen,ContainsFigWord,ContainsFigLn,FigPos,FigPage,TagMethod
10189,47.0,98.84669876098631,98.84669876098631,1.3475570678710938,0.6737785339355469,12.5,0.0,0.0,-1.0,,
10189,48.0,85.12197494506836,85.12197494506836,29.67006683349609,14.835033416748047,11.0,0.0,0.0,-1.0,,
10189,49.0,81.88650226593019,81.88650226593019,36.15561485290527,18.07780742645264,11.0,0.0,0.0,-1.0,,
10189,50.0,98.90725326538086,98.90725326538086,2.1203384399414062,1.0601692199707031,9.5,0.0,0.0,-1.0,,
10189,51.0,85.77569484710693,85.77569484710693,28.37585639953613,14.187928199768065,11.0,0.0,0.0,-1.0,,
10189,52.0,70.5306625366211,69.72990608215332,28.90508270263672,8.82737922668457,1.0,0.0,0.0,-1.0,,
10189,53.0,46.79726696014404,46.79726696014404,32.290002822875984,16.145001411437992,11.0,0.0,0.0,-1.0,,
10189,54.0,97.73077774047852,97.73077774047852,4.455589294433594,2.227794647216797,9.5,0.0,0.0,-1.0,,
10189,55.0,70.54680037498473,66.41901004314423,75.35197830200195,55.66945111751557,3.5,0.0,0.0,-1.0,,
10189,56.0,88.3198013305664,75.34669256210326,75.16321754455565,32.98088312149048,1.0,0.0,0.0,-1.0,,
10189,57.0,94.09066390991212,94.09066390991212,11.735588073730467,5.8677940368652335,9.5,0.0,0.0,-1.0,,
10189,58.0,99.33810997009277,99.33810997009277,1.265239715576172,0.6326198577880859,17.0,0.0,0.0,-1.0,,
10189,59.0,99.16167449951172,99.16167449951172,1.5579833984375,0.77899169921875,13.5,0.0,0.0,-1.0,,
10189,60.0,80.73573207855225,80.73573207855225,38.255144119262695,19.127572059631348,11.0,0.0,0.0,-1.0,,
10189,61.0,81.71034526824951,81.71034526824951,36.51435279846192,18.25717639923096,12.5,0.0,0.0,-1.0,,
10189,62.0,83.33712991078696,83.33712991078696,33.23435529073079,16.617177645365402,12.5,0.0,0.0,-1.0,,
10189,63.0,96.76791000366212,96.76791000366212,1.2133865356445312,0.6066932678222656,9.5,0.0,0.0,-1.0,,
10189,64.0,90.82318496704102,90.82318496704102,18.272239685058594,9.136119842529297,9.5,0.0,0.0,-1.0,,
10189,65.0,98.8160285949707,98.8160285949707,2.182929992675781,1.0914649963378906,9.5,0.0,0.0,-1.0,,
10189,66.0,96.8333511352539,96.8333511352539,2.968719482421875,1.4843597412109375,9.5,0.0,0.0,-1.0,,
10189,67.0,94.55556106567384,94.55556106567384,10.802238464355467,5.4011192321777335,9.5,0.0,0.0,-1.0,,
10189,68.0,90.99278831481934,90.99278831481934,17.866580963134766,8.933290481567383,11.0,0.0,0.0,-1.0,,
10189,69.0,98.14524841308594,98.14524841308594,3.423309326171875,1.7116546630859375,11.5,0.0,0.0,-1.0,,
10189,70.0,28.103999137878407,39.383322079976395,65.93429756164551,34.96026039123535,1.0,0.0,0.0,-1.0,,
10189,71.0,36.299670219421394,42.78729760646821,87.34441232681273,38.54222536087036,1.0,0.0,0.0,-1.0,,
10189,72.0,41.29948043823242,37.757950782775886,33.27907180786133,16.520392417907715,1.0,0.0,0.0,-1.0,,
10189,73.0,36.08279418945313,44.16800441741943,63.70300483703613,24.54120922088623,1.0,0.0,0.0,-1.0,,
10189,74.0,48.26959609985352,47.14466190338135,68.32807064056396,27.16669464111328,2.0,0.0,0.0,-1.0,,
10189,75.0,44.73384475708008,38.96415519714356,63.14821434020996,27.98699378967285,1.0,0.0,0.0,-1.0,,
10189,76.0,28.326574325561523,36.2493350982666,74.51501083374023,18.987838745117188,1.0,0.0,0.0,-1.0,,
10189,77.0,53.88966369628906,50.803420829772946,44.507798194885254,8.675872802734375,4.0,0.0,0.0,-1.0,,
10189,78.0,67.5794620513916,62.30531072616577,79.74410820007323,32.81289339065552,1.0,0.0,0.0,-1.0,,
10189,79.0,50.07513809204102,52.379475021362296,80.96984672546388,52.589111328125,1.0,0.0,0.0,-1.0,,
10189,80.0,29.1642427444458,26.85305595397949,21.954195022583008,7.944629669189452,1.0,0.0,0.0,-1.0,,
10189,81.0,56.20028686523438,55.686699867248535,70.65300941467284,27.19889831542969,1.0,0.0,0.0,-1.0,,
10189,82.0,34.63734817504883,35.271461486816406,41.57988548278809,17.580533981323242,1.0,0.0,0.0,-1.0,,
10189,83.0,54.065589904785156,63.12865702311197,33.47547149658203,16.737735748291016,1.0,0.0,0.0,-1.0,,
10189,84.0,47.48767471313477,44.594023840768,93.57484245300293,22.120004653930664,1.0,0.0,0.0,-1.0,,
10189,85.0,82.37002944946289,74.5041925907135,87.51302146911621,18.986698150634766,2.0,0.0,0.0,-1.0,,
10189,86.0,46.60895538330078,46.9829478263855,52.82686042785645,24.808037281036377,1.5,0.0,0.0,-1.0,,
10189,87.0,71.07681655883789,59.05182862281799,72.47970771789552,40.04195976257324,4.0,0.0,0.0,-1.0,,
10189,88.0,25.55977535247803,34.099865913391106,46.30840492248535,17.747387886047363,1.5,0.0,0.0,-1.0,,
10189,89.0,85.84062957763672,68.87176704406738,59.28146553039551,29.640732765197754,1.0,0.0,0.0,-1.0,,
10189,90.0,32.79924726486206,35.6265721321106,50.87015247344971,24.377580642700195,2.0,0.0,0.0,-1.0,,
102109,1.0,99.72525024414062,98.93689845158505,10.25896453857422,0.2410926818847656,28.0,0.0,0.0,-1.0,,
102109,2.0,99.14486312866212,98.70305612352159,6.8871612548828125,1.0419349670410156,92.0,0.0,0.0,-1.0,,
102109,3.0,99.3587595621745,98.96119330585869,5.0023956298828125,0.8327814737955634,26.0,0.0,0.0,-1.0,,
102109,4.0,99.53506088256836,97.33041954040527,22.045743942260746,0.945270538330078,66.0,1.0,1.0,0.4545454545454545,,
102109,5.0,99.18554306030272,98.95278520584108,4.028846740722656,0.31973838806152344,93.0,0.0,0.0,-1.0,,
102109,6.0,98.39565658569336,93.25003130095345,48.40802478790283,8.103668212890625,26.0,1.0,1.0,0.9285714285714286,,
102109,7.0,90.0059814453125,79.81636348768721,73.98962752024333,30.58308029174805,13.0,1.0,1.0,0.9534883720930232,,
102109,8.0,99.4495849609375,99.14138185410273,4.592554728190109,0.3894214630126953,42.0,1.0,1.0,0.75,,
102109,9.0,89.22198944091797,86.2139516136994,65.45784123738608,20.874187469482425,18.0,1.0,1.0,0.9047619047619048,,
102109,10.0,99.2150421142578,98.87462194342363,5.676788330078125,0.6911602020263672,97.0,1.0,1.0,0.6842105263157895,,
102109,11.0,98.74262237548828,94.33442039799885,47.879798889160156,4.203174591064453,15.0,1.0,1.0,0.9512195121951221,,
102109,12.0,99.30666732788086,99.07960195541382,4.705055236816406,0.3811779022216797,92.0,0.0,0.0,-1.0,,
102109,13.0,98.96756998697916,98.46266273260116,6.501819610595702,1.3435144424438477,62.5,0.0,0.0,-1.0,,
102109,14.0,99.26554870605469,98.18607444763184,9.31011199951172,1.0159883499145508,60.5,0.0,0.0,-1.0,,
102109,15.0,99.3719253540039,99.08687109105728,3.5591659545898438,0.5994482040405273,85.0,0.0,0.0,-1.0,,
102109,16.0,98.91217041015624,98.60082294094948,6.325965881347656,1.5000114440917969,58.0,0.0,0.0,-1.0,,
102109,17.0,99.42005157470705,98.73399543762207,12.670326232910154,0.8586902618408203,93.0,0.0,0.0,-1.0,,
102109,18.0,99.49007034301758,99.00992131233215,3.2230682373046875,1.0706501007080078,88.5,0.0,0.0,-1.0,,
102109,19.0,99.37632751464844,98.6077772957938,17.561412811279293,0.5491371154785156,88.0,0.0,0.0,-1.0,,
102109,20.0,99.41315460205078,99.21580937703449,2.5705108642578125,0.6946887969970703,83.0,0.0,0.0,-1.0,,
102109,21.0,99.36200523376465,99.27215779622395,1.6627273559570312,0.3922014236450195,64.5,0.0,0.0,-1.0,,
102109,22.0,99.43074035644531,98.5693678719657,12.122451782226562,0.4688644409179688,91.0,0.0,0.0,-1.0,,
102109,23.0,99.64513397216795,99.51408386230469,1.55010986328125,0.2346839904785156,74.0,0.0,0.0,-1.0,,
102109,24.0,99.49134826660156,99.11965959722346,4.229789733886719,0.8915996551513672,85.0,0.0,0.0,-1.0,,
10232,1.0,99.31719207763672,89.1997239249093,60.30182266235352,5.873706817626952,14.0,0.0,0.0,-1.0,,
10232,2.0,99.06383196512856,96.19980589548749,23.20755704243977,3.33071517944336,21.5,1.0,0.0,0.8888888888888888,,
10232,3.0,59.39275868733725,62.83849748958161,76.6926040649414,26.998378888765963,19.5,0.0,0.0,-1.0,,
10232,4.0,98.9653549194336,98.70366075303819,3.4146499633789062,1.2997398376464844,55.0,1.0,1.0,0.14814814814814814,,
10232,5.0,99.63668823242188,97.83811048666635,48.5045850276947,0.40250587463378906,54.0,0.0,0.0,-1.0,,
10232,6.0,99.6745147705078,99.48718496469351,1.2452392578125,0.6405792236328125,48.0,0.0,0.0,-1.0,,
10232,7.0,99.19986152648926,97.47666557629904,19.46190643310547,2.411587715148926,19.0,0.0,0.0,-1.0,,
103455,1.0,99.83272552490234,98.85712114969893,5.495567321777344,1.6062812805175781,17.5,0.0,0.0,-1.0,,
103455,2.0,99.89924112955731,99.66979613127529,1.6731745402018277,0.0794779459635464,24.0,0.0,0.0,-1.0,,
103455,3.0,83.23755518595378,83.83331763771385,45.92670440673828,23.71933714548745,20.0,1.0,1.0,0.9682539682539684,,
103455,4.0,99.0330638885498,94.16594472024349,37.912290287017825,1.712381362915039,49.5,1.0,1.0,0.7727272727272727,,
103455,5.0,95.01052729288736,92.5210554413412,34.02245330810547,11.283392906188965,28.0,1.0,1.0,0.7241379310344828,,
103455,6.0,99.34650421142578,93.68972453503382,59.1881217956543,6.053421565464561,46.0,1.0,1.0,0.95,,
103455,7.0,98.90792083740234,97.20723256877821,75.9358615875244,0.5716476440429688,103.0,0.0,0.0,-1.0,,
103455,8.0,99.24390411376952,98.9121178417671,5.087158203125,0.4305419921875,102.0,0.0,0.0,-1.0,,
105472,1.0,99.68036270141602,98.50050957997641,8.789527893066406,0.9155111312866212,28.0,0.0,0.0,-1.0,,
105472,2.0,99.50885391235352,97.65685952878464,16.06654866536458,0.6239293416341098,26.0,1.0,1.0,0.8823529411764706,,
105472,3.0,99.502685546875,99.12444254557293,3.7931289672851562,0.4282798767089844,100.0,0.0,0.0,-1.0,,
105472,4.0,97.31320190429688,96.68334675618188,21.49159812927246,3.7759628295898438,19.0,1.0,1.0,0.9310344827586208,,
105472,5.0,94.8846492767334,91.67991684771806,58.4359130859375,10.461235745747883,25.5,1.0,1.0,0.9523809523809524,,
105472,6.0,99.18988037109376,95.81327972990091,30.994497299194336,3.706125895182297,30.0,1.0,1.0,0.9393939393939394,,
105472,7.0,98.74974060058594,93.49551043462273,61.80601215362549,3.8301849365234375,48.0,1.0,1.0,0.9393939393939394,,
105472,8.0,99.4103546142578,96.47391951711556,51.68606567382813,0.7149429321289062,105.0,1.0,1.0,0.7894736842105263,,
105472,9.0,82.09266185760498,77.33751211667227,67.64165592193604,42.88580417633057,7.0,1.0,1.0,0.9166666666666666,,
105472,10.0,82.87583923339844,77.44823782285056,57.94024912516275,40.6953239440918,7.0,1.0,1.0,0.92,,
105472,11.0,99.19535064697266,98.90437556675501,3.6103515625,0.4703598022460938,106.0,1.0,1.0,0.11428571428571427,,
105472,12.0,85.35617701212564,79.62737154960631,75.5021228790283,29.73387972513835,8.5,1.0,1.0,0.9333333333333332,,
105472,13.0,99.78424835205078,99.75630257346414,0.4764938354492188,0.16382217407226562,54.0,0.0,0.0,-1.0,,
105814,1.0,99.68435096740723,97.61149287223816,28.94346618652344,0.16700458526611328,23.0,0.0,0.0,-1.0,,
105814,2.0,99.73541069030762,99.15944396124945,2.6137847900390625,1.0195837020874023,36.0,0.0,0.0,-1.0,,
105814,3.0,99.41118621826172,98.70681758310604,6.902631123860688,0.9238929748535156,27.0,1.0,1.0,0.8275862068965517,,
105814,4.0,95.83048629760742,95.68235566880968,10.18719482421875,4.939897537231445,41.5,0.0,0.0,-1.0,,
105814,5.0,99.44812393188477,98.95788657665251,8.119834899902344,0.60186767578125,88.5,1.0,1.0,0.09375,,
105814,6.0,98.46526082356772,95.6137097146776,23.992225646972656,6.5096435546875,13.5,1.0,1.0,0.9166666666666666,,
105814,7.0,99.42266082763672,98.97790232340496,6.749359130859375,0.6765289306640625,40.0,0.0,0.0,-1.0,,
105814,8.0,98.8890380859375,96.32353352112743,20.20594024658203,4.352675819396978,13.0,1.0,1.0,0.9444444444444444,,
105814,9.0,99.53311157226562,98.77815971374511,9.194168090820312,0.7951431274414062,89.0,0.0,0.0,-1.0,,
105814,10.0,99.49195098876952,99.30714925130206,2.9195556640625,0.3516082763671875,89.0,1.0,1.0,0.16129032258064516,,
105814,11.0,99.2825164794922,99.01446009163904,2.8990097045898438,0.5389251708984375,90.0,1.0,0.0,0.9090909090909092,,
105814,12.0,91.75131225585938,87.39260448879665,46.3101692199707,17.770423889160156,16.0,1.0,1.0,0.9047619047619048,,
105814,13.0,99.61249160766602,99.12080850406568,7.83465576171875,0.4640846252441406,30.0,1.0,1.0,0.9591836734693876,,
105814,14.0,99.31456756591795,99.08047375378307,2.6714019775390625,0.54144287109375,71.0,0.0,0.0,-1.0,,
105814,15.0,99.4104461669922,94.79265981780156,28.22270393371582,5.253498077392578,18.5,1.0,1.0,0.9166666666666666,,
105814,16.0,91.70474624633788,83.8110930810567,90.24894618988036,21.58279037475586,10.0,1.0,1.0,0.9607843137254902,,
105814,17.0,99.23856735229492,99.1181729634603,1.9311599731445312,1.1267331441243442,73.5,0.0,0.0,-1.0,,
111200,1.0,99.79039764404295,98.12666429792131,5.8686065673828125,3.1408920288085938,21.0,0.0,0.0,-1.0,,
111200,2.0,99.83021545410156,97.99238659785343,21.82405662536621,0.2975578308105469,20.0,0.0,0.0,-1.0,,
111200,3.0,99.2925262451172,99.23086146304482,1.6892547607421875,0.5066184997558594,105.0,0.0,0.0,-1.0,,
111200,4.0,99.06950378417969,98.68389165969124,6.392509460449219,0.810699462890625,12.0,0.0,0.0,-1.0,,
111200,5.0,99.49407958984376,98.69879038193646,6.6399383544921875,0.4862136840820313,17.0,0.0,0.0,-1.0,,
111200,6.0,98.9723663330078,98.42202326456707,4.687828063964844,1.9725494384765625,16.0,0.0,0.0,-1.0,,
111200,7.0,99.4380340576172,98.86918334960936,5.546623229980469,0.9825878143310548,37.5,0.0,0.0,-1.0,,
111200,8.0,99.46018981933594,99.34650943153784,0.8973770141601562,0.2961921691894531,104.0,0.0,0.0,-1.0,,
111200,9.0,99.48877716064452,99.52960750034876,0.6763153076171875,0.303619384765625,102.0,0.0,0.0,-1.0,,
111200,10.0,99.5483627319336,99.30922783745659,1.2152557373046875,0.4605789184570313,90.0,0.0,0.0,-1.0,,
111200,11.0,99.31596565246582,99.06949024200442,2.150131225585937,0.6592893600463867,73.0,0.0,0.0,-1.0,,
111218,1.0,99.4928207397461,97.8830909729004,9.417098999023438,1.838332176208496,23.5,0.0,0.0,-1.0,,
111218,2.0,99.57562255859376,99.02543818155924,11.559303283691404,0.34232330322265625,86.0,0.0,0.0,-1.0,,
111218,3.0,99.15267562866212,98.75674378077187,4.9974517822265625,1.2487907409667969,54.5,1.0,1.0,0.95,,
111218,4.0,99.12679672241212,95.73194808959957,17.60468292236328,2.5111618041992188,18.0,0.0,0.0,-1.0,,
111218,5.0,84.4541244506836,77.17683230082193,83.47140502929688,39.87424011230469,20.0,1.0,1.0,0.9428571428571428,,
111218,6.0,99.57350997924804,99.33897992028128,1.7568607330322266,0.7862300872802734,75.5,1.0,1.0,0.5666666666666667,,
111218,7.0,99.0358428955078,96.4000088765312,22.476661682128906,4.206627982003353,58.0,1.0,1.0,0.6896551724137931,,
111218,8.0,99.46990966796876,98.35306366043864,8.398422241210938,1.1413841247558594,42.0,1.0,1.0,0.9393939393939394,,
111218,9.0,98.15165583292642,94.83548481088854,50.40838105337962,4.630157152811691,30.5,1.0,1.0,0.9615384615384616,,
111218,10.0,99.54503631591795,99.28996818944029,1.66314697265625,0.5969429016113281,82.0,1.0,1.0,0.8947368421052632,,
111218,11.0,99.07962799072266,94.46481513977051,36.45399475097656,5.345944404602051,14.0,1.0,1.0,0.8928571428571429,,
111218,12.0,98.51867866516113,92.40887411017168,78.11774826049805,6.462214946746826,24.5,1.0,1.0,0.7105263157894737,,
111218,13.0,99.69184112548828,97.01923835391092,16.814960479736328,5.0154991149902335,15.0,1.0,1.0,0.9142857142857144,,
111218,14.0,99.65557479858398,99.41852021217346,3.1272048950195312,0.3166389465332031,83.0,0.0,0.0,-1.0,,
111218,15.0,99.1943219502767,97.3346974408185,19.176237742106125,1.3892745971679688,26.5,1.0,1.0,0.9444444444444444,,
111218,16.0,90.2176399230957,85.09854850769042,66.40018081665039,16.838698387145993,7.0,1.0,1.0,0.9,,
111218,17.0,98.03144073486328,90.21462885538736,44.3291015625,17.385692596435547,21.0,1.0,1.0,0.9487179487179488,,
111218,18.0,98.92836380004884,93.16240154902141,82.35665130615234,7.002971649169923,13.0,1.0,1.0,0.9166666666666666,,
111218,19.0,99.4463233947754,99.28253597683376,2.153511047363281,0.3833503723144531,86.0,0.0,0.0,-1.0,,
111218,20.0,99.6230239868164,98.173233795166,20.614730834960934,1.4865913391113281,71.0,1.0,1.0,0.76,,
111218,21.0,99.7059097290039,92.24085579389408,70.57059733072917,0.959228515625,18.0,1.0,1.0,0.8888888888888888,,
111218,22.0,99.7325668334961,99.03673854627108,12.106033325195312,0.3689308166503906,66.0,1.0,1.0,0.6842105263157895,,
111218,23.0,99.5570182800293,99.44601655006409,1.5991592407226562,0.36617469787597656,85.0,1.0,1.0,0.125,,
111218,24.0,99.27813720703124,99.11999181798988,2.174644470214844,0.6231689453125,85.0,0.0,0.0,-1.0,,
111218,25.0,99.50606536865234,99.34347025553387,1.4503555297851562,0.6063766479492188,87.0,0.0,0.0,-1.0,,
11127,1.0,97.88122940063477,92.61924563513857,33.86712646484375,8.990284601847335,13.0,0.0,0.0,-1.0,,
11127,2.0,99.76400756835938,98.95574210671819,6.5220375061035165,0.38541412353515625,21.0,0.0,0.0,-1.0,,
11127,3.0,99.70286560058594,99.2898406982422,2.0494613647460938,0.9373512268066406,42.0,0.0,0.0,-1.0,,
11127,4.0,99.81097793579102,99.28402657602345,4.9101600646972665,0.324632008870438,37.0,1.0,1.0,0.8235294117647058,,
11128,1.0,99.22859573364258,93.81614947319031,36.62064743041992,1.781320571899414,13.0,0.0,0.0,-1.0,,
11128,2.0,98.82324727376304,96.60486849149069,28.05785751342773,2.0803534189860082,19.5,1.0,1.0,0.9375,,
11128,3.0,99.2007064819336,98.00322723388672,10.545501708984377,1.0345993041992188,68.0,0.0,0.0,-1.0,,
11128,4.0,99.24275970458984,98.56669764364919,8.797782897949219,1.152667999267578,69.0,1.0,1.0,0.6129032258064516,,
11128,5.0,96.73406219482422,91.85278950566831,50.2401008605957,9.083230972290039,11.0,0.0,0.0,-1.0,,
11128,6.0,95.78847630818686,88.99406837180807,74.16144561767578,8.838588237762451,7.5,0.0,0.0,-1.0,,
11128,7.0,98.4869613647461,98.33514261245728,3.5517044067382812,1.2441349029541016,69.0,1.0,1.0,0.96875,,
11128,8.0,99.01102447509766,98.76320970975435,2.3540496826171875,1.210968017578125,65.0,0.0,0.0,-1.0,,
11128,9.0,97.08810424804688,97.00862356332632,8.084388732910156,1.727569580078125,41.0,0.0,0.0,-1.0,,
11129,1.0,99.78416442871094,84.5345392227173,70.49092292785646,16.19932746887207,15.5,0.0,0.0,-1.0,,
11129,2.0,98.9553451538086,90.71481759207589,39.94451904296875,11.441051483154295,24.0,0.0,0.0,-1.0,,
11129,3.0,98.71437454223631,97.41637217744871,14.063392639160154,2.660869598388672,41.0,0.0,0.0,-1.0,,
11129,4.0,99.53864669799805,98.68049797058106,8.263389587402344,1.4615821838378906,52.0,0.0,0.0,-1.0,,
11129,5.0,99.35065460205078,98.48139213562011,8.385349273681639,1.8030033111572263,50.0,0.0,0.0,-1.0,,
11129,6.0,98.81116485595705,98.11012089009188,7.645332336425781,1.839935302734375,52.0,0.0,0.0,-1.0,,
11129,7.0,98.52317555745444,97.2458370042884,11.306755065917967,2.9667434692382812,46.0,0.0,0.0,-1.0,,
11148,1.0,99.4328155517578,96.21635026198167,35.793846130371094,3.002197265625,9.0,0.0,0.0,-1.0,,
11148,2.0,99.89009857177734,99.83230610382864,0.4607009887695313,0.09387969970703124,19.0,0.0,0.0,-1.0,,
11148,3.0,99.91975657145184,99.53303790622287,1.279632568359375,0.8989143371582031,45.0,1.0,1.0,0.2,,
11148,4.0,99.76505279541016,99.1846241584191,5.966644287109375,0.7433938980102539,29.5,1.0,0.0,0.2307692307692308,,
11148,5.0,88.7926254272461,85.28974688150048,75.72770309448242,20.05268096923828,7.0,1.0,0.0,0.6829268292682927,,
11148,6.0,99.67151641845705,99.25637922615843,4.352714538574219,0.8016891479492188,68.0,1.0,1.0,0.6551724137931034,,
11148,7.0,91.77645301818848,90.19532947290956,37.23896725972494,8.383990987141928,34.0,0.0,0.0,-1.0,,
11148,8.0,87.50614802042642,80.99008358608594,93.62720918655396,24.46577453613281,13.5,1.0,1.0,0.9545454545454546,,
11148,9.0,99.90972137451172,97.53688788519965,25.73085784912109,1.2816459655761747,27.0,0.0,0.0,-1.0,,
11148,10.0,97.494140625,96.50201511383057,11.147712707519533,4.698908805847168,22.5,0.0,0.0,-1.0,,
11148,11.0,98.92322540283205,98.42659432547433,6.680458068847656,1.2695999145507812,41.0,0.0,0.0,-1.0,,
112814,1.0,99.8008270263672,94.87731884687376,61.06889724731445,0.5869293212890625,19.0,0.0,0.0,-1.0,,
112814,2.0,99.51970291137695,98.75779930750532,6.329658508300781,1.3748083114624023,33.5,0.0,0.0,-1.0,,
112814,3.0,98.8670654296875,98.61656951904295,4.5420989990234375,1.321817398071289,53.0,1.0,1.0,0.4545454545454545,,
112814,4.0,99.65972137451172,99.38907039866727,1.9788818359375,0.7221832275390625,94.0,1.0,1.0,0.8823529411764706,,
112814,5.0,91.28135681152344,85.87264592507306,94.1885838508606,18.774822235107425,17.5,1.0,1.0,0.9411764705882352,,
112814,6.0,98.7871208190918,97.81196975708008,11.141864776611328,2.337833404541016,25.5,0.0,0.0,-1.0,,
