DocID,PageNum,LineNum,NormedLineNum,Text,Words2Width,WordsWidth,Width,Height,Left,Top,ContainsNum,ContainsTab,ContainsPage,Centrality,Marginal
57418,123,19,1,Bm090401t.doc,1,0.109129407,0.109129407,0.011614636,0.150173113,0.944526017,0,0,0,0.384035799,2
57418,133,16,1,Bm090401t.doc,1,0.109337822,0.109337822,0.011217246,0.150132373,0.944683433,0,0,0,0.384168203,2
57418,105,14,1,Bm090401t.doc,1,0.109489061,0.109489061,0.011183005,0.150071949,0.94469595,0,0,0,0.384199903,2
36198,9,27,1,"CR 10778 	Page 4",0.13852576,0.106724288,0.770429187,0.010458238,0.155044526,0.945063561,1,1,1,0.916013567,2
57418,103,26,1,Bm090401t.doe,1,0.103771038,0.103771038,0.009829931,0.150820807,0.945223153,0,0,0,0.379797781,2
37414,10,11,1,"CR 10819 	Page 5",0.13637408,0.105681267,0.774936605,0.010434715,0.154666141,0.945282042,1,1,1,0.912101337,2
57418,115,8,1,Bm090401t.doc,1,0.108403444,0.108403444,0.009811698,0.150499716,0.945365548,0,0,0,0.38395991,2
63707,4,45,1,1,1,0.009548261,0.009548261,0.014759512,0.91900003,0.950468123,1,0,0,0.115938966,2
63707,5,40,1,2,1,0.011060161,0.011060161,0.014688386,0.918071508,0.95058322,1,0,0,0.116298977,2
43505,10,41,1,Page 6,1,0.055012412,0.055012412,0.015757788,0.532220423,0.951088369,1,0,1,0.875401182,2
63707,6,46,1,3,1,0.011526193,0.011526193,0.013783089,0.917936385,0.951165497,1,0,0,0.116094757,2
43505,15,15,1,Page 10,1,0.064908825,0.064908825,0.015145697,0.526991189,0.951318324,1,0,1,0.875987453,2
43505,7,19,1,Page 3,1,0.055016894,0.055016894,0.015121059,0.532158494,0.951535761,1,0,1,0.875525702,2
43505,8,35,1,Page 4,1,0.055355687,0.055355687,0.014146515,0.53205061,0.952334285,1,0,1,0.875397378,2
43505,5,44,1,Page 1,1,0.05419331,0.05419331,0.014205811,0.531834066,0.952340722,1,0,1,0.877061576,2
43505,11,30,1,Page 7,1,0.055026393,0.055026393,0.01400301,0.532075644,0.952424586,1,0,1,0.875688633,2
63707,8,8,1,5,1,0.010712458,0.010712458,0.011348363,0.918323934,0.952672005,1,0,0,0.116135059,2
43505,6,7,1,Page 2,1,0.054693654,0.054693654,0.0136297,0.532102585,0.95270139,1,0,1,0.875979503,2
63707,7,45,1,4,1,0.011182625,0.011182625,0.010617751,0.917982996,0.952982843,1,0,0,0.11635589,2
57418,6,53,1,"EPC1163 Tartarus 12 Monthly Report - Year 1 	2",0.421843515,0.322172441,0.763725005,0.017231507,0.119806603,0.961801529,1,1,0,0.996518598,2
57418,11,38,1,"EPC1163 Tartarus 12 Monthly Report Year 1 	7",0.421607729,0.322603595,0.765174766,0.012460358,0.118918292,0.962786824,1,1,0,0.996859539,2
57418,12,45,1,"EPC1163 Tartarus 12 Monthly Report Year 1 	8",0.421242331,0.322055738,0.764537927,0.012471216,0.119172677,0.962989688,1,1,0,0.996993125,2
57418,8,23,1,"EPC1163 Tartarus 12 Monthly Report - Year 1 	4",0.421353855,0.322164451,0.764593576,0.011876035,0.119051248,0.963497579,1,1,0,0.9971884,2
57418,7,19,1,"EPC1163 Tartarus 12 Monthly Report - Year 1 	3",0.421210897,0.322099875,0.764699767,0.011874366,0.119006813,0.963534594,1,1,0,0.997170333,2
57418,13,44,1,"EPC1163 Tartarus 12 Monthly Report - Year 1 	9",0.420743804,0.321672295,0.764532459,0.012004787,0.119148307,0.963546962,1,1,0,0.99704967,2
57418,10,30,1,"EPC1163 Tartarus 12 Monthly Report - Year 1 	6",0.420915384,0.321796701,0.764516369,0.011923918,0.119049937,0.963562936,1,1,0,0.997271669,2
57418,14,19,1,"EPC1163 Tartarus 12 Monthly Report - Year 1 	10",0.430688662,0.329288103,0.76456181,0.011620481,0.119224608,0.963747472,1,1,0,0.996859878,2
57418,9,64,1,"EPC1163 Tartarus 12 Monthly Report - Year 1 	5",0.419608823,0.320172186,0.763025391,0.011422831,0.12063808,0.963803738,1,1,0,0.995513755,2
57418,5,12,1,"EPC1163 Tartarus 12 Monthly Report - Year 1 	1",0.419283499,0.320120606,0.763494405,0.011421021,0.119126916,0.963880092,1,1,0,0.998177069,2
57418,103,25,0.96,"APRIL, 2009 	1",0.142181205,0.099203759,0.697727659,0.011386502,0.150180101,0.931620955,1,1,0,0.998006107,2
30540,5,1,0,"EPM 10628 	1 	September 1998",0.261201012,0.199750348,0.764738031,0.013161196,0.10240113,0.026004441,1,1,0,0.968228674,1
21838,25,2,0.111111111,Page 16,1,0.086105309,0.086105309,0.013503351,0.775057375,0.029019948,1,0,1,0.336371485,1
21838,21,1,0,"C.R 7005 	Page 13",0.261263596,0.190045156,0.727407716,0.013296558,0.135198101,0.030761609,1,1,1,0.997709931,1
21838,13,1,0,"C.R. 7005 	Page 7",0.245424855,0.179002628,0.729358189,0.012455296,0.13369213,0.031064319,1,1,1,0.996602732,1
21838,23,1,0,"C.R 7005 	Page 14",0.263178786,0.191512085,0.727688156,0.012763752,0.124554887,0.031201134,1,1,1,0.975798981,1
21838,15,1,0,"C.R. 7005 	Page 9",0.244848034,0.178279556,0.728123292,0.012416192,0.132758498,0.031643366,1,1,1,0.993366927,1
21838,8,1,0,"C.R. 7005 	Page 3",0.245803749,0.179623321,0.730759077,0.012726216,0.129783154,0.032046918,1,1,1,0.989909212,1
26525,23,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	16 	February 1995",0.510423787,0.391176542,0.766376004,0.01612553,0.124687679,0.032535637,1,1,0,0.983570673,1
26525,22,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	15 	February 1995",0.50985617,0.390248319,0.765408643,0.015275813,0.125809744,0.032604676,1,1,0,0.9822389,1
26525,21,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	14 	February 1995",0.512737385,0.393101301,0.766671814,0.015684463,0.12612313,0.033282369,1,1,0,0.980267535,1
26525,19,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	12 	February 1995",0.510051654,0.390389957,0.765392981,0.015695468,0.124825828,0.033389426,1,1,0,0.984307845,1
33054,6,1,0,"CR 10352 - EPM 11217 South Palmer River 	1 	November 2001",0.466048372,0.356985564,0.765983932,0.009721001,0.113006145,0.033607097,1,1,0,0.991652031,1
21838,7,1,0,"C.R. 7005 	Page 2",0.246549166,0.179824486,0.729365624,0.011929495,0.142377108,0.033735609,1,1,1,0.985272482,1
33054,9,1,0,"CR 10352 - EPM 11217 South Palmer River 	4 	November 2001",0.469918271,0.359873229,0.765820891,0.009400504,0.117615663,0.03373604,1,1,0,0.998903075,1
30392,8,1,0,"Urandangi Project Annual Report 	3 	September 1998",0.507647933,0.377553278,0.743730552,0.015265091,0.093134589,0.03376289,1,1,0,0.926984663,1
26114,6,1,0,"EPM 9526 	1 	July 1994",0.194914433,0.148001445,0.759314962,0.012590569,0.124468587,0.033809073,1,1,0,0.991392974,1
26114,10,1,0,"EPM 9526 	4 	July 1994",0.197451247,0.149940625,0.75938049,0.013025705,0.125927985,0.03382974,1,1,0,0.988280083,1
21838,24,1,0,"C. R. 7005 	Page 15",0.262195651,0.190635517,0.727073528,0.012335469,0.139128253,0.03383868,1,1,1,0.994440964,1
26114,17,1,0,"EPM 9526 	7 	July 1994",0.19889419,0.151329839,0.760856003,0.012294432,0.124370806,0.033857613,1,1,0,0.989989531,1
26114,5,1,0,"EPM 9526 	July 1994",0.181524618,0.137961894,0.760017544,0.012378238,0.124727368,0.033869868,1,1,0,0.990120264,1
26525,24,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	February 1995",0.48253223,0.369047411,0.764814012,0.012204792,0.125711635,0.033878628,1,1,0,0.98306382,1
21838,17,1,0,"C.R. 7005 	Page 10",0.261831438,0.190706931,0.72835765,0.013003773,0.124270543,0.033893022,1,1,1,0.975904131,1
26525,20,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	13 	February 1995",0.510273738,0.390921777,0.76610209,0.012316989,0.124595582,0.034060263,1,1,0,0.984048516,1
26525,12,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	6 	February 1995",0.496644766,0.379760439,0.764652051,0.012087254,0.114212334,0.03408173,1,1,0,0.992779078,1
21838,18,1,0,"C.R. 7005 	Page 11",0.260539835,0.18917045,0.726071119,0.012650549,0.134283379,0.034109512,1,1,1,0.994407492,1
33054,8,1,0,"CR 10352 -- EPM 11217 South Palmer River 	3 	November 2001",0.469355021,0.359469936,0.765880667,0.008438317,0.11717733,0.03414029,1,1,0,0.999755157,1
26114,3,1,0,"EPM 9526 	July 1994",0.182434989,0.138555065,0.759476379,0.01223758,0.124357991,0.034142656,1,1,0,0.991455325,1
26525,13,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	7 	February 1995",0.49742977,0.380264909,0.764459491,0.012047904,0.117655829,0.034189132,1,1,0,0.99976191,1
33054,5,1,0,"CR 10352 - EPM 11217 South Palmer River 	November 2001",0.482677339,0.369632162,0.765795559,0.012004565,0.11376781,0.034245227,1,1,0,0.9930445,1
26114,4,1,0,"EPM 9526 	July 1994",0.182134281,0.138402626,0.759893335,0.012688412,0.125176474,0.03427157,1,1,0,0.989312916,1
26525,26,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	February 1995",0.481880428,0.368486688,0.764684901,0.011971767,0.119643718,0.034385247,1,1,0,0.995857152,1
26525,25,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	February 1995",0.483016609,0.369728886,0.765457913,0.012136087,0.122260816,0.03442955,1,1,0,0.989591146,1
30540,10,1,0,"EPM 10628 	5 	September 1998",0.267355247,0.204432218,0.764646366,0.012490668,0.120625831,0.034462211,1,1,0,0.993848499,1
26114,16,1,0,"EPM 9526 	6 	July 1994",0.19700969,0.149719791,0.75996156,0.012309952,0.125366062,0.034499617,1,1,0,0.988846242,1
26525,4,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	February 1995",0.482215782,0.369575918,0.766411908,0.012021497,0.117814861,0.034543945,1,1,0,0.997871036,1
26525,9,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	3 	February 1995",0.497850644,0.381997403,0.767293178,0.012580355,0.11577452,0.034601181,1,1,0,0.99879296,1
26525,8,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	2 	February 1995",0.498344317,0.3811343,0.764801137,0.012384696,0.11922013,0.034618369,1,1,0,0.996619581,1
21838,12,1,0,"C.R. 7005 	Page 6",0.246684559,0.180475578,0.73160468,0.013250122,0.130823284,0.034654316,1,1,1,0.992961127,1
33054,7,1,0,"CR 10352 EPM 11217 South Palmer River 	2 	November 2001",0.469808158,0.359967318,0.766200654,0.009579835,0.116805144,0.034656803,1,1,0,0.999803418,1
26114,18,1,0,"EPM 9526 	8 	July 1994",0.19795298,0.15052035,0.760384358,0.012169938,0.125423118,0.034854415,1,1,0,0.9882862,1
26525,10,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	4 	February 1995",0.497722327,0.381599254,0.766691051,0.012475576,0.115209997,0.034861794,1,1,0,0.996987207,1
26525,18,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	11 	February 1995",0.506720464,0.387374498,0.764473759,0.011928103,0.113225698,0.034888277,1,1,0,0.990534823,1
26525,6,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	1 	February 1995",0.495174774,0.378765331,0.764912412,0.01244498,0.113706358,0.03494144,1,1,0,0.991995107,1
30540,9,1,0,"EPM 10628 	4 	September 1998",0.266488329,0.204047744,0.765691109,0.012314416,0.115172476,0.034944303,1,1,0,0.995865911,1
21838,10,1,0,"C.R. 7005 	Page 5",0.245056286,0.178747371,0.729413532,0.012544379,0.134978101,0.035107233,1,1,1,0.999343202,1
26525,15,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	9 	February 1995",0.497360623,0.380343598,0.764723986,0.012657934,0.115018383,0.035115143,1,1,0,0.994535661,1
21838,5,1,0,"C.R 7005 	Page 1",0.246139173,0.178605251,0.725627087,0.01264861,0.134295717,0.035137653,1,1,1,0.99397007,1
26525,5,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	February 1995",0.482153052,0.369628228,0.766620114,0.012362907,0.1155295,0.035165038,1,1,0,0.99757975,1
28298,8,1,0,"EPM 10778 	3 	August 1996",0.238054368,0.18341233,0.77046404,0.012033514,0.113017015,0.035208143,1,1,0,0.996347825,1
28298,4,1,0,"EPM 10778 	August 1996",0.225093655,0.173600242,0.771235608,0.012474895,0.110883467,0.035270041,1,1,0,0.992701705,1
26525,14,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	8 	February 1995",0.497184853,0.380142494,0.764589854,0.012077967,0.117663458,0.035305823,1,1,0,0.999913806,1
26114,8,1,0,"EPM 9526 	2 	July 1994",0.197814507,0.150358092,0.760096386,0.012486259,0.125518531,0.035332214,1,1,0,0.988387533,1
27972,26,1,0,"EPMs 8662,8688, 8734 	11 	15 February 1996",0.426525026,0.300686341,0.70496764,0.014602992,0.144341558,0.035355531,1,1,0,0.993377846,1
26114,11,1,0,"EPM 9526 	5 	July 1994",0.195959907,0.148884873,0.759772114,0.012485136,0.125644237,0.03536824,1,1,0,0.988463531,1
21838,20,1,0,"C.R. 7005 	Page 12",0.263384078,0.191731326,0.727953367,0.012973913,0.124431662,0.035390971,1,1,1,0.97581855,1
26525,11,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	5 	February 1995",0.496752856,0.380700401,0.766377881,0.012520171,0.116825409,0.035425345,1,1,0,0.999970686,1
30540,7,1,0,"EPM 10628 	2 	September 1998",0.266656922,0.204031679,0.765146755,0.01295641,0.111823805,0.035430133,1,1,0,0.988312234,1
26845,3,1,0,"EPM 9335 	June 1995",0.184883972,0.146092698,0.790185846,0.012199169,0.128419563,0.039898409,1,1,0,0.95094976,1
26114,9,1,0,"EPM 9526 	3 	July 1994",0.196139575,0.148857891,0.758938581,0.011840006,0.124897473,0.035540051,1,1,0,0.990890846,1
21838,9,1,0,"C. R 7005 	Page 4",0.246770262,0.180522978,0.731542677,0.013193415,0.131072447,0.035720626,1,1,1,0.993416245,1
27958,3,1,0,"EPM 10777 	April 1996",0.207373755,0.159734987,0.770275809,0.01272001,0.109078452,0.037504787,1,1,0,0.987935003,1
30540,4,1,0,"EPM 10628 	September 1998",0.255514241,0.195443161,0.764901243,0.012228833,0.115143016,0.03619718,1,1,0,0.994980559,1
30540,8,1,0,"EPM 10628 	3 	September 1998",0.266174072,0.203558951,0.764758751,0.012538794,0.111458331,0.03627917,1,1,0,0.987145078,1
33054,4,1,0,"CR 10352 - EPM 11217 South Palmer River 	November 2001",0.483021048,0.369811781,0.765622497,0.00985272,0.118368424,0.036296809,1,1,0,0.997539633,1
26515,3,1,0,"EPM 9873 	January 1995",0.21451107,0.163383596,0.761655778,0.011711669,0.12115939,0.040396288,1,1,0,0.995854836,1
27958,4,1,0,"EPM 10777 	April 1996",0.209640529,0.161956154,0.772542194,0.012326507,0.108934097,0.036522513,1,1,0,0.989997878,1
21838,14,1,0,"C.R 7005 	Page 8",0.246528684,0.179896012,0.729716353,0.012877931,0.125710905,0.036702354,1,1,1,0.980326195,1
26525,16,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	10 	February 1995",0.508948445,0.389279122,0.764869459,0.014552007,0.115984716,0.036774538,1,1,0,0.996703328,1
28298,3,1,0,"EPM 10778 	August 1996",0.225937169,0.174427226,0.772016518,0.011859492,0.110775806,0.039320916,1,1,0,0.993291659,1
27958,5,1,0,"EPM 10777 	April 1996",0.208797535,0.160753496,0.769901313,0.012467609,0.108128317,0.037060678,1,1,0,0.985562237,1
30392,4,1,0,"Urandangi Project Annual Report 	September 1998",0.493092345,0.367133267,0.744552761,0.012154612,0.101968028,0.037393698,1,1,0,0.946270279,1
30392,7,1,0,"Urandangi Project Annual Report 	2 	September 1998",0.504440415,0.375521795,0.744432412,0.012524422,0.098548718,0.037458123,1,1,0,0.939011509,1
28298,5,1,0,"EPM 10778 	1 	August 1996",0.235631513,0.18175473,0.771351539,0.012121601,0.106101476,0.037462652,1,1,0,0.982846621,1
30540,3,1,0,"EPM 10628 	September 1998",0.254113322,0.194321416,0.764703773,0.012359411,0.114779577,0.036310181,1,1,0,0.994016388,1
28298,7,1,0,"EPM 10778 	2 	August 1996",0.23790304,0.183250352,0.770273268,0.011867409,0.110527135,0.037690288,1,1,0,0.990954541,1
27958,7,1,0,"EPM 10777 	2 	April 1996",0.222932065,0.171693234,0.770159438,0.012442112,0.11134012,0.037861799,1,1,0,0.992531826,1
27409,3,1,0,"EPM 8440 	December 1995",0.258461011,0.189468361,0.733063608,0.010134839,0.148211673,0.03973441,1,1,0,0.969243336,1
29349,6,1,0,"EPMs 8913, 10435 Sandy Creek JV 	1 	November 1997",0.537520401,0.379075664,0.705230281,0.015446434,0.127902076,0.037987919,1,1,0,0.959356373,1
27972,25,1,0,"EPMs 8662,8688, 8734 	10 	15 February 1996",0.427513069,0.30149354,0.705226488,0.014271235,0.13825275,0.03803975,1,1,0,0.980945604,1
30392,3,2,0.066666667,Urandangi Project Annual Report,1,0.249967158,0.249967158,0.012675665,0.102725647,0.038181134,0,0,0,0.431957888,1
32676,17,1,0,"CR 10157 - EPM 7786 Longford 	10 	March 2001",0.396009855,0.276565688,0.69838082,0.013336649,0.137882084,0.038289325,1,1,0,0.973031746,1
26515,4,1,0,"EPM 9873 	January 1995",0.212956294,0.162024759,0.760835737,0.011989683,0.122332148,0.038401935,1,1,0,0.994263641,1
32676,16,1,0,"CR 10157 - EPM 7786 Longford 	March 2001",0.374673619,0.261849985,0.698874891,0.012833977,0.136291713,0.038823323,1,1,0,0.97022933,1
27958,6,1,0,"EPM 10777 	1 	April 1996",0.219106183,0.169302405,0.772695698,0.012327844,0.107919961,0.038922044,1,1,0,0.988042344,1
32676,18,1,0,"CR 10157 - EPM 7786 Longford 	11 	March 2001",0.394190936,0.275520101,0.698950879,0.012919026,0.137266263,0.039268186,1,1,0,0.972341663,1
27972,12,1,0,"EPMs 8662, 8688, 8734 	5 	15 February 1996",0.424286283,0.297047978,0.700112142,0.012056772,0.138501257,0.039303858,1,1,0,0.97612935,1
26168,3,1,0,"EPM 9750 	January 1995",0.277891648,0.212750755,0.76558888,0.014402312,0.121268339,0.086715113,1,1,0,0.991525005,1
29013,6,1,0,"Police Creek Annual Report 	1 	June 1997",0.392966011,0.288885679,0.735141642,0.015234101,0.092767395,0.03935898,1,1,0,0.917259706,1
32676,8,1,0,"CR 10157 - EPM 7786 Longford 	1 	March 2001",0.383299253,0.267844026,0.69878567,0.012895751,0.138984859,0.039360133,1,1,0,0.975754606,1
27972,5,1,0,"EPMs 8662, 8688, 8734 	15 February 1996",0.410076064,0.288393706,0.703268811,0.012136504,0.143662736,0.0393651,1,1,0,0.990189696,1
29349,5,1,0,"EPMs 8913, 10435 Sandy Creek JV 	November 1997",0.528897117,0.372677632,0.704631619,0.015160365,0.127743676,0.039474476,1,1,0,0.958401474,1
32676,13,1,0,"CR 10157 - EPM 7786 Longford 	6 	March 2001",0.386632381,0.270047094,0.698459588,0.013489825,0.139816046,0.039475688,1,1,0,0.977148466,1
29349,8,1,0,"EPMs 8913, 10435 Sandy Creek JV 	2 	November 1997",0.54325313,0.382684555,0.704431385,0.015451584,0.133143723,0.039536594,1,1,0,0.969457987,1
29013,5,1,0,"Police Creek Annual Report 	June 1997",0.37663995,0.280461691,0.744641379,0.015282772,0.094659157,0.039543554,1,1,0,0.931115224,1
26515,5,1,0,"EPM 9873 	January 1995",0.21427959,0.163203515,0.761638172,0.011966002,0.12204013,0.039559301,1,1,0,0.994035833,1
26845,4,1,0,"EPM 9335 	June 1995",0.18612577,0.147085369,0.790247202,0.012842774,0.131457642,0.039595535,1,1,0,0.944547837,1
29349,4,1,0,"EPMs 8913, 10435 Sandy Creek JV 	November 1997",0.528307241,0.371901765,0.703949779,0.015135136,0.127794132,0.039599791,1,1,0,0.957795518,1
26515,9,1,0,"EPM 9873 	3 	January 1995",0.227061062,0.172473501,0.759590834,0.01185301,0.122472517,0.039648231,1,1,0,0.995269343,1
27972,6,1,0,"EPMs 8662, 8688, 8734 	15 February 1996",0.409964701,0.288592346,0.703944378,0.012319086,0.142190918,0.039671293,1,1,0,0.987823916,1
32676,14,1,0,"CR 10157 - EPM 7786 Longford 	7 	March 2001",0.385121387,0.268866245,0.698133767,0.013140388,0.13811931,0.03969168,1,1,0,0.973268942,1
26518,3,1,0,"EPM 9216 	February 1995",0.291769266,0.220895149,0.757088475,0.01472778,0.120238148,0.045782719,1,1,0,0.99746048,1
31069,6,1,0,"Jolimont Joint Venture 	July 1999",0.316956785,0.222891249,0.703222834,0.011877683,0.142925963,0.039724791,1,1,0,0.988604709,1
32676,3,1,0,"CR 10157 EPM 7786 Longford 	March 2001",0.34507331,0.262274645,0.760054857,0.01051415,0.114578553,0.045649739,1,1,0,0.988747823,1
32676,10,1,0,"CR 10157 - EPM 7786 Longford 	3 	March 2001",0.385316091,0.26908525,0.698349372,0.013420794,0.138942808,0.0397558,1,1,0,0.975211786,1
32676,19,1,0,"CR 10157 - EPM 7786 Longford 	12 	March 2001",0.394990799,0.275872418,0.698427454,0.012993513,0.137429565,0.039830095,1,1,0,0.972136362,1
27972,16,1,0,"EPMs 8662,8688, 8734 	8 	15 February 1996",0.41935939,0.293604262,0.700125642,0.012121089,0.137502745,0.039832432,1,1,0,0.974060375,1
29013,3,1,0,"Police Creek Annual Report 	June 1997",0.376961777,0.280685365,0.744599007,0.01505529,0.09021277,0.03798637,1,1,0,0.921795141,1
32676,9,1,0,"CR 10157 - EPM 7786 Longford 	2 	March 2001",0.384425041,0.268523575,0.698506981,0.013132828,0.137820989,0.039977215,1,1,0,0.973035889,1
27972,9,1,0,"EPMs 8662, 8688, 8734 	2 	15 February 1996",0.425756147,0.297768841,0.699388236,0.012284321,0.140779838,0.040030278,1,1,0,0.980127748,1
27972,14,1,0,"EPMs 8662, 8688, 8734 	7 	15 February 1996",0.427819783,0.299130632,0.699197754,0.014167512,0.14065066,0.040121249,1,1,0,0.979659574,1
26515,15,1,0,"EPM 9873 	6 	January 1995",0.227934899,0.173410895,0.760791332,0.012081889,0.122393899,0.04019591,1,1,0,0.994181138,1
30392,5,1,0,"Urandangi Project Annual Report 	September 1998",0.494313621,0.368599087,0.745678596,0.012408417,0.097539492,0.040230246,1,1,0,0.938205972,1
27409,11,1,0,"EPM 8440 	4 	December 1995",0.270258483,0.198232619,0.73349268,0.010132933,0.135832027,0.040335534,1,1,0,0.994621731,1
30392,6,1,0,"Urandangi Project Annual Report 	1 	September 1998",0.504349202,0.375861355,0.745240308,0.015450647,0.096103817,0.040381896,1,1,0,0.934753751,1
27972,3,1,0,"EPMs 8662, 8688, 8734 	15 February 1996",0.409413054,0.288272709,0.704112157,0.0120843,0.139540747,0.039724791,1,1,0,0.982470236,1
26515,13,1,0,"EPM 9873 	5 	January 1995",0.226096957,0.171762701,0.759686038,0.011497172,0.123285159,0.040452102,1,1,0,0.993474734,1
32676,12,1,0,"CR 10157 - EPM 7786 Longford 	5 	March 2001",0.386164356,0.269906748,0.698942676,0.01283111,0.136586502,0.040481692,1,1,0,0.970915014,1
26515,10,1,0,"EPM 9873 	4 	January 1995",0.226786175,0.172239156,0.759478197,0.011913907,0.123212025,0.040502906,1,1,0,0.993844101,1
27972,7,1,0,"EPMs 8662, 8688, 8734 	1 	15 February 1996",0.422237682,0.295642843,0.700181097,0.012047745,0.140938178,0.04051441,1,1,0,0.981285089,1
26515,8,1,0,"EPM 9873 	2 	January 1995",0.227910123,0.1730954,0.759489737,0.011677957,0.122472778,0.040583824,1,1,0,0.995374251,1
29013,8,1,0,"Police Creek Annual Report 	2 	June 1997",0.394792762,0.2895358,0.7333868,0.011755831,0.095688969,0.040677064,1,1,0,0.921524139,1
31069,8,1,0,"Jolimont Joint Venture 	3 	July 1999",0.328431207,0.231304116,0.704269603,0.012001111,0.140201077,0.040708575,1,1,0,0.98401202,1
29013,17,1,0,"Police Creek Annual Report 	11 	June 1997",0.441444633,0.333881611,0.756338589,0.017437188,0.09660212,0.040818964,1,1,0,0.947369698,1
26845,13,1,0,"EPM 9335 	5 	June 1995",0.196550796,0.155140184,0.789313436,0.012439266,0.126856476,0.040965271,1,1,0,0.955120609,1
29013,11,1,0,"Police Creek Annual Report 	5 	June 1997",0.39595286,0.290779011,0.734377854,0.015416948,0.09085194,0.041038826,1,1,0,0.912467062,1
26845,16,1,0,"EPM 9335 	6 	June 1995",0.196834801,0.155443802,0.789717071,0.012000695,0.135569587,0.04110571,1,1,0,0.936522621,1
31069,7,1,0,"Jolimont Joint Venture 	2 	July 1999",0.327739928,0.230619848,0.703667231,0.011551835,0.145111263,0.041118546,1,1,0,0.993627142,1
27972,13,1,0,"EPMs 8662, 8688, 8734 	6 	15 February 1996",0.426889107,0.298418927,0.699054912,0.013646895,0.13771598,0.041143792,1,1,0,0.97338836,1
27409,10,1,0,"EPM 8440 	3 	December 1995",0.270504054,0.198367725,0.733326256,0.009810426,0.140252829,0.041317776,1,1,0,0.985572814,1
29013,16,1,0,"Police Creek Annual Report 	10 	June 1997",0.445317975,0.336972663,0.756701238,0.017627403,0.095180698,0.041380879,1,1,0,0.944782654,1
29349,11,1,0,"EPMs 8913, 10435 Sandy Creek JV 	4 	November 1997",0.5413023,0.381626138,0.70501481,0.011556508,0.127155036,0.041419086,1,1,0,0.957573173,1
26515,6,1,0,"EPM 9873 	1 	January 1995",0.225528614,0.171545304,0.760636538,0.011852571,0.122302555,0.041424527,1,1,0,0.994533158,1
27409,4,1,0,"EPM 8440 	December 1995",0.26008111,0.191104203,0.734786943,0.010121269,0.144861206,0.041577986,1,1,0,0.974435376,1
26845,6,1,0,"EPM 9335 	1 	June 1995",0.19292372,0.15221322,0.788981363,0.012285986,0.134397879,0.041590617,1,1,0,0.939734397,1
26845,8,1,0,"EPM 9335 	2 	June 1995",0.200341931,0.158388728,0.790592,0.012729743,0.125605032,0.041653993,1,1,0,0.956397678,1
27972,11,1,0,"EPMs 8662, 8688, 8734 	4 	15 February 1996",0.42714392,0.298921305,0.699814022,0.011742449,0.14145498,0.041657887,1,1,0,0.981980333,1
29013,9,1,0,"Police Creek Annual Report 	3 	June 1997",0.394467863,0.289943305,0.735023893,0.015240375,0.092850111,0.041854293,1,1,0,0.917309444,1
29013,10,1,0,"Police Creek Annual Report 	4 	June 1997",0.392322482,0.28807325,0.734276682,0.011788872,0.096804477,0.041884118,1,1,0,0.92477949,1
26845,5,1,0,"EPM 9335 	June 1995",0.183492951,0.144943953,0.789915644,0.012608756,0.125506863,0.041903041,1,1,0,0.957307969,1
29850,4,1,0,"EPMs 7668 and 7669 Alexandra and Coolullah 	December 1997",0.642606361,0.44349806,0.690155104,0.016337113,0.153917938,0.042019913,1,1,0,0.997905052,1
27972,10,1,0,"EPMs 8662, 8688, 8734 	3 	15 February 1996",0.425523348,0.29718489,0.698398553,0.011764638,0.142449737,0.042028174,1,1,0,0.982579108,1
27972,18,1,0,"EPMs 8662,8688, 8734 	9 	15 February 1996",0.420337067,0.293645387,0.698595032,0.011862564,0.138296127,0.042258105,1,1,0,0.974118949,1
27409,8,1,0,"EPM 8440 	2 	December 1995",0.272291621,0.199992373,0.734478615,0.009934129,0.139442384,0.042444235,1,1,0,0.986061528,1
24362,7,1,0,"EPM 7786 	2 	FEBRUARY 1993",0.37160275,0.270257235,0.727274582,0.011053804,0.119232967,0.042576422,1,1,0,0.964265201,1
57418,59,1,0,"Cockenzie Project, Australia 	12/54",0.359249474,0.251110446,0.698986258,0.015263378,0.120302856,0.042645926,0,1,0,0.936990146,1
